FIRMA_ID,NAZIV,ADRESA,REG_BROJ,MATICNI,SIFRA_DJEL,MAIL,ZIRO_RACUN1,ZIRO_RACUN2,WEB,TEL1,TEL2,TEL3,TEL4,STATUS,NAPOMENA,KUPAC,DOBAVLJAC,DATUM,POT,DUG,ID_CIJENA,RADNIK,BLAG,ROK_PLACANJA,ID_OPERATER,POCETNO,DATUM_VALUTE_1,DATUM_VALUTE_2,DUG_1,DUG_2,DUG_GOT_1,DUG_GOT_2,POT_1,POT_2,POT_GOT_1,POT_GOT_2,SALDO_DOBAVLJAC_1,SALDO_DOBAVLJAC_2,SALDO_GOT_DOBAVLJAC_1,SALDO_GOT_DOBAVLJAC_2,SALDO_GOT_KUPAC_1,SALDO_GOT_KUPAC_2,SALDO_KUPAC_1,SALDO_KUPAC_2,ID_PREDUZECE,VR_KLIK_GRUPA
4772,"ARBUN COMMERCE D.O.O. BUDVA","29 NOVEMBAR 41,BUDVA",,"02110016","81/31-00244-1",,,,,"+382 (0)69 040-884",,,,"A",,1,0,"06/23/22 09:52:44",0,0,0,0,0,7,2,0,"03/25/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4773,"MAY&VE DOO","BEOGRADSKA BR. 64,PODGORICA",,"03316823","30/31-22135-7","ateljemilena@gmail.com",,,,"+382 (0)67 023-878",,,,"A",,1,0,"06/23/22 11:04:29",0,0,0,0,0,0,2,0,"06/28/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4774,"ELEKTRO ELEMENT MN","4.JULA BR.62, 81000 PODGORICA",,"03231356","30/31-19890-08","office@elektroelement.me",,,,"020511315",,,,"A",,0,1,"06/24/22 15:15:55",0,0,0,0,0,0,2,0,"12/27/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4775,"NEW PAGE D.O.O.","BRATSTVA JEDINSTVA 65,PODGORICA",,"03030881","30/31-14343-7","office@newpage.com",,,"www.newpage.me","+382 (0)68 558-943",,,,"A",,1,0,"06/28/22 12:34:37",0,0,0,0,0,7,2,0,"03/27/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4776,"INGENIOUS SOLUTION","ĐURA ČAGOROVIĆA 21",,"03312089","30/31-22035-0","ingenioussolutions.me@gmail.com",,,,"069363263",,,,"A",,0,1,"06/28/22 13:51:25",0,0,0,0,0,7,2,0,"07/17/25 00:00:00",,,,,,,,,,0.2,,0,,0,,0,,,
4777,"PAPIRNI ZMAJ","ĐURA JAKŠIĆA 81,PODGORICA",,"03446425",,"curovicdaliborka@gmail.com",,,,"+382 (0)69 516-055",,,,"A",,1,1,"06/29/22 11:05:38",0,0,0,0,0,7,2,0,"07/21/25 00:00:00",,,,,,,,,,0,,0,,0,,36.29,,,
4778,"VUJACOMERC DOO","PEKA PAVLOVIĆA 96, CETINJE",,"02103273","31/3100047-1","vujacomercct@t-com.me",,,,,,,,"A",,0,1,"06/29/22 11:45:02",0,0,0,0,0,1,2,0,"07/17/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4779,"GEMELLI COMMPANY","BISTRIČKA 54,NIKŠIĆ",,"02645122","40/31-01298-3","gemello@t-com.me",,,,,,,,"A",,1,0,"06/29/22 13:11:02",0,0,0,0,0,7,2,0,"12/04/24 00:00:00",,,,,,,,,,0,,0,,0,,270.59,,,
4780,"A.S. ILINČIĆ","Primorska bb, Podgorica",,"03105431","30/31-16352-7",,,,,,,,,"A",,0,1,"07/01/22 13:43:43",0,0,0,0,0,1,2,0,"09/27/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4781,"FAKULTET ZA MEĐUNARODNU EKONOMIJU , FINANSIJE I BIZNIS PODGORICA","DONJA GORICA BB,PODGORICA",,"02652382",,"udg@udg.edu.me",,,"www.udg.edu.me/fmefb/","+382 (0)20 410 777",,,,"A",,1,0,"07/05/22 12:23:38",0,0,0,0,0,0,2,0,"07/12/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4782,"ARHIMED","ĐOKA MIRAŠEVIĆA, RUSKA KULA M2,PODGORICA",,"02882922","30/31-11354-6","info@arhimed.me",,,"www.arhimed.me",,,,,"A",,1,0,"07/05/22 12:32:12",0,0,0,0,0,7,2,0,"10/30/23 00:00:00",,,,,,,,,,0,,0,,0,,0.4,,,
4783,"PINS PLUS","DUBOKI PUT BR. 3,PODGORICA",,"02794241","30/31-09622-6",,,,,"+382 (0) 67 626-333",,,,"A",,1,0,"07/07/22 11:58:49",0,0,0,0,0,7,2,0,"01/22/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4784,"AZZURRO D.O.O.","II DALMATINSKA BB.,NIKŠIĆ",,"02625644","40/31-01727-6","activa@t-com.me",,,,"+382 (0)69 546-310",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"10/31/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4785,"RADNA SOBA D.O.O.","RADOVANA ZOGOVIĆA BR. 48,PODGORICA",,"02998980","30/31-13685-6","info@radnasoba.me",,,,"+382 (0)69 286-666",,,,"A",,1,1,"07/11/22 11:14:11",0,0,0,0,0,7,2,0,"07/28/25 00:00:00",,,,,,,,,,0,,0,,0,,54.69,,,
4786,"CHOCOBASH","RIMSKI TRG BR. 24,PODGORICA",,"03380505",,"novakovicnikoleta@gmail.com",,,,"+382 (0)69 980-085",,,,"A",,1,0,"07/11/22 12:34:33",0,0,0,0,0,7,2,0,"08/17/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4787,"PRINTEX doo","DAJBABE BB,PODGORICA",,"03432289","30/31-24652-8","printexpg@gmail.com",,,,"+382 (0)69 677-957",,,,"A",,1,0,"07/11/22 12:51:49",0,0,0,0,0,7,2,0,"01/15/25 00:00:00",,,,,,,,,,0,,0,,0,,610.5700000000001,,,
4788,"AUTO CENTAR VIVA","DAJBABE BB, PODGORICA",,"03057917","30/31-14930-3",,,,,"069121212",,,,"A",,0,1,"07/12/22 08:37:49",0,0,0,0,0,0,2,0,"06/20/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4789,"OBSESSION MNE","Ul. dr Mihaila Radulovića br.4, 81000 Podgorica",,"03157121","30/31-17905-9","info@designstudio.me",,,,"067618816",,,,"A",,1,0,"07/18/22 09:11:47",0,0,0,0,0,7,2,0,"08/04/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4790,"LOS GUEROS DOO - Restoran Barquero","Teuta bb, Porto Montenegro",,"03400107","91/31-02449-2"," jovana@barquero-tivat.com",,,,,,,,"A",,1,0,"07/18/22 10:09:35",0,0,0,0,0,7,2,0,"09/19/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4791,"MILENIJUM JM D.O.O.","KRALJA PETRA I BB.,PLJEVLJA",,"02413507","50/31-00495-2","jmalidzan@gmail.com

",,,,"+382 (0)68 279-600",,,,"A",,1,0,"07/18/22 15:11:35",0,0,0,0,0,7,2,0,"07/21/22 00:00:00",,,,,,,,,,0,,0,,0,,226.27,,,
4792,"IVAN MATKOVIĆ KOJI OBAVLJA PRIVREDNU DJELATNOST - KONOBA BABILON","DOBROTA 232, KOTOR",,"2407989232002","92/31-02471-6",,,,,,,,,"A",,1,0,"07/18/22 15:29:01",0,0,0,0,0,7,2,0,"10/29/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4793,"BIRO-SERVIS D.O.O.","SERDARA ŠĆEPANA S-70,NIKŠIĆ",,"02850923","40/31-02072-2","biroservisnk@gmail.com",,,,"+382 (0)69 027-296",,,,"A",,1,1,"07/19/22 10:57:59",0,0,0,0,0,7,2,0,"10/11/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4794,"Nevladina fondacije ''Čini dobro''","Romanovih 33",,"11079954",,,,,,,,,,"A",,1,0,"07/19/22 13:50:49",0,0,0,0,0,0,2,0,"05/06/25 00:00:00",,,,,,,,,,0,,0,,0,,-0,,,
4795,"J.U. CENTAR ZA KONZERVACIJU I ARHEOLOGIJU CRNE GORE CETINJE","BAJOVA 150,CETINJE",,"02857723",,"ckacgko@t-com.me",,,,,,,,"A",,1,0,"07/19/22 15:40:56",0,0,0,0,0,0,2,0,"09/19/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4796,"PIZZAGRAM M DOO","OBALA RIBNICE B.B.,PODGORICA",,"03406938","30/31-24032-7","office.klo@klo.co.me",,,,"+382 (0)20 674-302",,,,"A",,1,0,"07/19/22 17:13:11",0,0,0,0,0,7,2,0,"03/17/23 00:00:00",,,,,,,,,,0,,0,,0,,174.24,,,
4797,"AMC COMMUNICATION DOO","PRINCEZE KSENIJE 21",,"02987716","30/31-13585-8",,,,,,,,,"A",,0,1,"07/20/22 16:28:16",0,0,0,0,0,7,2,0,"09/29/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4798,"BANEX D.O.O","UL. PRIMORSKOG BATALJONA BR. 10,BUDVA",,"02186926","81/31-00349-9","banex@t-com.me",,,,"+382 (0)69 023-569",,,,"A",,1,0,"07/21/22 10:10:13",0,0,0,0,0,7,2,0,"10/20/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4799,"KERNEL CO DOO","Studentska 41, Podgorica",,"03098397","30/31-16121-4",,,,,"063200100",,,,"A",,0,1,"07/25/22 15:36:28",0,0,0,0,0,0,2,0,"06/21/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4800,"ASPIDA D.O.O. PODGORICA","DONJA GORICA BB,PODGORICA",,"02169410","30/31-00450-8","info@aspida.me",,,,,,,,"A",,1,1,"07/26/22 08:31:01",0,0,0,0,0,7,2,0,"08/04/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4801,"LUCKY CAR DOO BUDVA","MAINSKI PUT BB,BUDVA",,"02811499","81/31-03038-0","luckycardoo@gmail.com",,,,"+382 (0)67 022-388",,,,"A",,1,0,"08/02/22 09:25:13",0,0,0,0,0,7,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4802,"MREŽA ZA MLADE CRNE GORE","Kralja Nikole 76, 81000, Podgorica",,"11067972",,"mrezazamlade.cg@gmail.com",,,,,,,,"A",,1,0,"08/03/22 13:02:25",0,0,0,0,0,0,2,0,"08/17/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4803,"Pippos Yacht Supplies doo","Teuta bb, Tivat",,"02776081","30/31-09375-8",,,,,,,,,"A",,1,0,"08/08/22 18:41:21",0,0,0,0,0,0,2,0,"07/04/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4804,"PS PRINT STUDIO D.O.O.","Kosmajska 23, Podgorica",,"03200175","30/31-19092-3",,,,,"067/866-985",,,,"A",,1,1,"08/08/22 19:08:14",0,0,0,0,0,0,2,0,"01/17/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4805,"CAZAS ","Studentsak bb, Lamela 1, 43/VII",,"02299356",,,,,,,,,,"A",,1,0,"08/12/22 18:08:00",0,0,0,0,0,0,2,0,"08/15/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4806,"VANILLASKY doo","STANKA DRAGOJEVIĆA BR.26,PODGORICA",,"03333833","30/31-22589-1",,,,,"+382 (0)68 090-196",,,,"A",,1,0,"08/19/22 19:37:27",0,0,0,0,0,7,2,0,"12/29/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4807,"PREDUZETNIK PETAR MIHAILOVIĆ KOJI OBAVLJA PRIVREDNU DJELATNOST SKY VIEW APARTMENTS HERCEG NOVI","BOKEŠKI PUT 13, KUMBOR,,HERCEG NOVI",,"03351246",,,,,,"+382 (0)69 222-999",,,,"A",,1,1,"08/24/22 11:35:38",0,0,0,0,0,0,2,0,"01/12/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4808,"PEPPER doo","SERDARA JOLA PILETIĆA BR. 22,PODGORICA",,"03115933","30/31-16709-3","dejana@ponos.me",,,,"+382 (0)67 269-145",,,,"A",,1,0,"08/24/22 15:44:50",0,0,0,0,0,7,2,0,"11/23/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4809,"DUKA HOSTING PR VLADIMIR DUKA","PRILEPSKA3, BEOGRAD",,"111915439",,,,,,,,,,"A",,0,1,"09/13/22 12:34:30",0,0,0,0,0,14,2,0,"10/01/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4810,"AUTO CENTAR NOVAKOVIĆ","GOLUBOVCI BB",,"02435276",,,,,,,,,,"A",,0,1,"09/13/22 13:41:20",0,0,0,0,0,0,2,0,"09/09/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4811,"KURSEVI ONLINE DOO","PUKOVNIKA BACIĆA 3, BEOGRAD",,"109303162",,,,,,,,,,"A",,0,1,"09/13/22 14:51:11",0,0,0,0,0,0,2,0,"09/05/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4812,"TEA TRADE DOO","Ul. Skoja br. 1, Podgorica",,"02190176","30/31-00177-2","teatradedoogmail.com",,,,"020267122",,"069313604",,"A",,0,1,"09/28/22 09:19:38",0,0,0,0,0,0,2,0,"09/25/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4813,"UNIJA SREDNJOŠKOLACA CRNE GORE","Oktobarske revolucije 78, 81000 Podgorica",,"02244071",,,"530-37256-86",,,,,,,"A",,1,0,"09/28/22 11:53:25",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4814,"PAPIĆ D.O.O.","RADOSAVAC 22,PLJEVLJA",,"02366576","50/31-00113-9","pslavisa@t-com.me",,,,"+382 (0)52 353 153",,,,"A",,1,1,"10/03/22 15:06:47",0,0,0,0,0,0,2,0,"08/01/25 00:00:00",,,,,,,,,,0,,0,,0,,290.33,,,
4815,"NVO MNEMOSINA","Vlada Ćetkovića bb, Podgorica",,"02464306",,,"510-209732-83",,,,,,,"A",,1,0,"10/10/22 13:18:38",0,0,0,0,0,0,2,0,"10/10/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4816,"Javni izvršitelj Vladimir Vujotić","Ul. Njegoševa br.16, Podgorica",,"1106984210325","30/31-14206/6","izvršitelj.podgorica@gmail.com",,,,"067386868",,,,"A",,0,1,"10/13/22 13:26:37",0,0,0,0,0,0,2,0,"01/25/23 00:00:00",,,,,,,,,,-0,,0,,0,,0,,,
4817,"Digital DAB DOO","Dalmatinska b.b. 81000, Podgorica",,"02790092","30/31-09578-5",,,,,,,,,"A",,1,0,"10/13/22 16:11:08",0,0,0,0,0,7,2,0,"10/14/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4818,"AP PRINT D.O.O.","LJEŠKOPOLJSKA BB,PODGORICA",,"02416786","30/31-03785-8","apprint@t-com.me",,,,"+382 (0) 67 239-131",,,,"A",,1,0,"10/19/22 09:57:16",0,0,0,0,0,7,2,0,"11/21/22 00:00:00",,,,,,,,,,0,,0,,0,,11.13,,,
4819,"SVJETLOST BUDVA","22. NOVEMBRA BR. 7,BUDVA",,"03030709",,"info@svjetlostbudva.me",,,,"+382 (0)67 643-364",,,,"A",,1,0,"10/19/22 12:29:46",0,0,0,0,0,7,2,0,"01/30/23 00:00:00",,,,,,,,,,0,,0,,0,,71.3,,,
4820,"Centar za Informacioni Sistem","Njegoseva br 13",,"02019710",,,,,,,,,,"A",,1,0,"10/27/22 10:28:42",0,0,0,0,0,0,2,0,"11/15/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4821,"ZORAN BANOVIĆ KOJI OBAVLJA PRIVREDNU DJELATNOST IZGRADNJE STAMBENIH I NESTAMBENIH ZGRADA BUDVA","PRIMORSKI BATALJON BR.10,BUDVA",,"03085996",,,,,,,,,,"A",,1,0,"10/28/22 09:40:04",0,0,0,0,0,0,2,0,"10/31/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4822,"Fenster Mont","UL. VAKA ĐUROVICA 2/1, ",,"03227502","30/31-19777-4",,,,,,,,,"A",,1,0,"10/31/22 09:44:59",0,0,0,0,0,0,2,0,"03/31/23 00:00:00",,,,,,,,,,0,,0,,0,,-0,,,
4823,"Ju Crnogorska kinoteka","V Proleterske br 4/1",,"02315319",,"finansije@kinoteka.me","510-0000000205621-97",,,"020 232 016",,,,"A",,1,0,"10/31/22 14:29:04",0,0,0,0,0,0,2,0,"11/25/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4824,"Agroteka DOO","Haj Nehaj bb, 85355 Sutomore",,"03036782","80/31-04284-5","agroteka@agroteka.me",,,,,,,,"A",,1,0,"11/01/22 12:53:37",0,0,0,0,0,0,2,0,"12/26/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4825,"KLIKOVAC DOO","MAHALA BB,PODGORICA",,"02191601","30/31-01828-4","info@klikovac.me",,,"www.klikovac.me","+382 (0) 20 872-120",,,,"A",,1,0,"11/02/22 12:36:13",0,0,0,0,0,0,2,0,"12/07/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4826,"NVU TINKER","VASA RAICKOVICA 48/15",,"11051430",,,"520000000003473936",,,,,,,"A",,1,0,"11/04/22 11:38:29",0,0,0,0,0,7,2,0,"05/05/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4827,"PRO-LINK","VASA RAICKOVICA 34, PODGORICA",,"02456486",,"prolink@t-com.me",,,,,,,,"A",,1,0,"11/04/22 14:52:37",0,0,0,0,0,0,2,0,"03/02/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4828,"TRING DOO","KOSMAJSKA 60,PODGORICA",,"02281899","30/31-00223-8","tring@t-com.me",,,,"+382 (0)20 282 086",,,,"A",,0,1,"11/07/22 11:25:32",0,0,0,0,0,0,2,0,"11/04/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4829,"TERES PZU","Bulevar Stanka Radonjic br. 47, Podgorica",,"03479889",,,,,,,,,,"A",,1,0,"11/09/22 13:23:49",0,0,0,0,0,0,2,0,"11/24/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4830,"IMPRESS DOO","I Proleterska br. 23, 81000 Podgorica",,"02411946"," 81/31-00951-9","impress@t-com.me",,,,,,,,"A",,1,0,"11/09/22 15:52:37",0,0,0,0,0,0,2,0,"08/04/25 00:00:00",,,,,,,,,,0,,0,,0,,-0.72,,,
4831,"Radovanović Nikica","8 Mart b.b. 81000 Podgorica",,"1212980212956",,,,,,,,,,"A",,1,0,"11/10/22 08:25:49",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,60.5,,,
4832,"MENZIES AVIATION DOO PODGORICA","Bulevar Džordža Vašingtona br. 98, 81000 Podgorica,",,"02756145","30/31-08797-9","mne.administration@menziesaviation.com",,,"www.menziesaviation.com",,,,,"A",,1,0,"11/14/22 13:28:26",0,0,0,0,0,0,2,0,"03/29/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4833,"NVO Društvo mladih ekologa Nikšić","Bulevar 13 jul 5D/51, 81400 Nikšič",,,,,,,,,,,,"A",,1,0,"11/15/22 12:35:42",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4834,"Astria Finance Consulting","Moskovska 2b, 81000 Podgorica",,"03366316",,,,,,,,,,"A",,1,0,"11/16/22 12:29:54",0,0,0,0,0,0,2,0,"10/03/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4835,"VIA PROJECT","Ul. 13 Jul br. 1, Podgorica",,"02646269",,"viaproject@t-com.me",,,"30/31-05954-1","069010774",,,,"A",,1,0,"11/19/22 12:50:22",0,0,0,0,0,0,2,0,"12/16/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4836,"ZENŠPED GROUP D.O.O.","Jovana Tomaševica br. 39, Bar",,"02914034",,"zensped@t-com.me",,,"80/31-02618-1","067393299",,,,"A",,1,0,"11/19/22 13:13:26",0,0,0,0,0,0,2,0,"12/20/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4837,"ELKON","Mitra Bakića bb, Podgorica",,"02705001",,"office@elkon.me",,,"30/31-08567-4"," 67 601-240",,,,"A",,1,0,"11/19/22 13:25:25",0,0,0,0,0,0,2,0,"12/07/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4838,"EUROPAPIER","Batajnički drum br. 6",,"SR104256812",,,,,,"+381117150850",,,,"A",,0,1,"11/24/22 16:29:17",0,0,0,0,0,0,2,0,"07/21/25 00:00:00",,,,,,,,,,795.85,,0,,0,,0,,,
4839,"FLYSTAR FLIGHT SUPPORT DOO","The Capital Plaza, Diplomatic Tower, Blvd Dzordza Vasingtona No.98,  81000 Podgorica, Montenegro",,"02848147","91/31-01055-6",,,,,,,,,"A",,1,0,"11/29/22 14:31:45",0,0,0,0,0,0,2,0,"04/27/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4840,"LB HOTELS MANAGEMENT DOO TIVAT","RADOVIĆI BB,TIVAT",,"03201309","91/31-01782-8","info@lusticabay.com",,,,,,,,"A",,1,0,"11/29/22 16:07:51",0,0,0,0,0,0,2,0,"07/22/25 00:00:00",,,,,,,,,,0,,0,,0,,7534,,,
4841,"RS ELLITE ","Ul. Stevana Stiljanovića br. 25 , Budva",,"02620715","81/31-01411-3","sekulicrselite@gmail.com",,,,"068/007-011",,"033/471-247",,"A",,1,0,"11/30/22 11:20:15",0,0,0,0,0,0,2,0,"12/07/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4842,"ONE MEDIA D.O.O.","Bulevar 21. Maj br.19, Podgorica",,"03421023",,,,,,,,,,"A",,1,1,"12/01/22 09:09:58",0,0,0,0,0,0,2,0,"12/01/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4843,"AROMA D.O.O.","Ul. NJegoševa bb, 84210 Pljevlja",,"02153726","50/31-00334-4",,,,,,,,,"A",,0,1,"12/02/22 15:52:47",0,0,0,0,0,0,2,0,"05/05/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4844,"LAZURE MONTENEGRO D.O.O.","BRACE PEDIŠICA 10, MELJINE,,HERCEG NOVI",,"03158390","90/31-02999-3",,,,,,,,,"A",,1,0,"12/05/22 16:24:29",0,0,0,0,0,0,2,0,"12/29/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4845,"NIKLANOVIĆ D.O.O","str. Slovenska obala 10, Budva",,"02160072","81-31-00580-7","restaurant-jadran@t-com.me",,,,,,,,"A",,1,0,"12/06/22 08:16:17",0,0,0,0,0,0,2,0,"12/12/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4846,"DRESS PRESS","V.RAIČKOVIĆA BR.18,PODGORICA",,"02378787","30/31-02884-0","info@dresspress.me",,,,,,,,"A",,1,1,"12/07/22 15:09:45",0,0,0,0,0,0,2,0,"04/09/25 00:00:00",,,,,,,,,,291.85,,0,,0,,209.74,,,
4847,"Notarska kancelarija Vukčević Andrijana","Bulevar Mihaila Lalića 42",,"1202969215018","30/31-10505-5",,,,,,,,,"A",,0,1,"12/09/22 08:43:58",0,0,0,0,0,0,2,0,"12/31/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4848,"UNA ","Istarska 3, Tivat",,"02053489","91/31-00052-6","info@una.me",,,,,,,,"A",,1,0,"12/10/22 12:12:17",0,0,0,0,0,0,2,0,"03/13/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4849,"INDEX RATING","UL. II CRNOGORSKOG BATALJONA BR. 7, ULAZ B3, STAN BR",,"03246558","30/31-20292-1","indexratin@gmail.com",,,,"69 423-182",,,,"A",,1,0,"12/10/22 12:25:41",0,0,0,0,0,0,2,0,"12/30/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4850,"EURO ENTERIJER","Partizanski put b.b. Podgorica",,"02947226","30/31-12485-8","euroenterijer""gmail.com",,,,"067/303-989",,,,"A",,1,0,"12/12/22 08:38:53",0,0,0,0,0,0,2,0,"02/28/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4851,"POLIKLINIKA REZIDENCIJA ZDRAVLJA- KERBER","SLOVAČKA ULICA BR. 31,PODGORICA",,"02879298",,"info@rzkerber.com",,,,"+28220 266-066",,,,"A",,0,1,"12/15/22 10:42:12",0,0,0,0,0,0,2,0,"03/28/25 00:00:00",,,,,,,,,,-50,,0,,0,,0,,,
4852,"CLUB MED DOO","JAROSLAVA CERMAKA BR. 6,PODGORICA",,"03327639","30/31-22467-4","marko.bulatovic@dohator.co.me",,,,"+382 (0)69 303-113",,,,"A",,0,1,"12/15/22 10:44:09",0,0,0,0,0,0,2,0,"02/28/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4853,"MINISTARSTVO LJUDSKIH I MANJINSKIH PRAVA",,,"11081312",,"ramizsahman@gmail.com",,,,,,,,"A",,1,0,"12/16/22 09:15:26",0,0,0,0,0,0,2,0,"12/16/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4854,"Veletex","Cijevna b.b. Podgorica",,"02395673","30/31-03266-8","racunovodstvo@veletex.com",,,,,,,,"A",,0,1,"12/19/22 14:43:14",0,0,0,0,0,0,2,0,"12/15/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4855,"Elektro Element","4 Jul br. 62, 81000 Podgorica",,"03231356",,"office@elektroelement.me",,,"30/31-19890-8",,,,,"A",,0,1,"12/19/22 16:32:09",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4856,"SINDIKAT PROSVJETE CRNE GORE","UL. Vojvode Maša Đurović, 81000 Podgorica",,"02315246",,,,,,,,,,"A",,1,0,"12/20/22 15:50:02",0,0,0,0,0,0,2,0,"12/21/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4857,"SKIJALIŠTA CRNE GORE","MOJKOVAC",,"03168816",,,,,,,,,,"A",,1,0,"12/21/22 16:02:04",0,0,0,0,0,0,2,0,"09/28/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4858,"TEHNO PLUS","Josipa Broza Tita br. 67, Podgorica",,"02325454",,"info@tehnoplus.me",,,"30/31-01507-2",,,,,"A",,0,1,"12/24/22 12:27:05",0,0,0,0,0,0,2,0,"09/03/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4859,"Luxury properties","Obala bb, 85320  Tivat ",,"03284077"," 91/31-02062-4",,,,,,,,,"A",,1,0,"12/27/22 10:49:15",0,0,0,0,0,0,2,0,"01/15/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4860,"Pro File doo","Keše Đurovića br 11",,"02668262","30/31-06458-8",,,,,,,,,"A",,1,1,"12/27/22 16:41:04",0,0,0,0,0,1,2,0,"12/29/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4861,"BBC ČAČAK","KONJEVIĆI BB",,"101290023",,,,,,,,,,"A",,0,1,"12/28/22 10:20:42",0,0,0,0,0,0,2,0,"01/20/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4862,"SIMANT","KARABUSKO POLJE BR. 21-TUZI",,"02916665","30/31-11991-9",,,,,,,,,"A",,0,1,"12/28/22 13:49:46",0,0,0,0,0,0,2,0,"12/12/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4863,"SALAŠ 23","Velje brdo",,"02447576","30/31-0649-5",,,,,,,,,"A",,0,1,"01/09/23 08:58:23",0,0,0,0,0,0,2,0,"12/31/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4864,"HTP PRIMORJE","UL. 21 Novembar b.b., Tivat",,"02008637","91/31-00005-4","info@hotelpalma.me",,,,,,,,"A",,0,1,"01/09/23 14:41:42",0,0,0,0,0,0,2,0,"01/03/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
